store_id,uptime_last_hour(in minutes),uptime_last_day(in hours),uptime_last_week(in hours),downtime_last_hour(in minutes),downtime_last_day(in hours),downtime_last_week(in hours)
5576214754487069008,60,23,42,0,0,40
7822589231986895187,60,23,99,0,0,0
6794308800452094293,60,17,118,0,0,7
381694972482906461,60,14,101,0,0,0
3842478918515059037,0,0,12,60,12,72
1959556095538358623,60,23,167,0,0,0
3141715117102295406,60,7,67,0,0,0
1050521747034630519,0,0,12,60,12,72
3114212428025915768,0,0,10,60,10,64
3536129012857858425,60,23,167,0,0,0
5294522807839943035,60,6,42,0,0,0
3911189328881936765,60,17,130,0,0,0
8894869228189346173,60,8,30,0,0,36
5940371218628405644,60,23,167,0,0,0
6870904594772453773,60,17,112,0,0,6
8340947495233644939,60,13,94,0,0,0
5256212912646351248,60,8,49,0,0,4
7154848985971222929,60,14,24,0,0,78
1757431698014562713,60,23,27,0,0,53
4274853886622362009,60,23,167,0,0,0
4829410254877354393,60,9,84,0,0,0
2297948296166828446,60,10,81,0,0,0
5466866913508747678,60,13,91,0,0,0
1676786170387327394,60,23,144,0,0,0
6674286461824559522,60,6,34,0,0,31
199226999564790180,60,7,49,0,0,0
4570188809528338854,60,10,69,0,0,21
3937120831216773544,60,9,63,0,0,0
3494132222273546665,60,17,122,0,0,0
1994250259377514924,60,17,125,0,0,0
8858636370871282089,60,10,70,0,0,0
7951133550370384300,60,10,89,0,0,0
2108270381855664559,60,10,73,0,0,0
2485126953581406647,60,9,63,0,0,0
8185919006403684794,60,14,96,0,0,0
8899452647403678139,60,23,83,0,0,0
8353362621132892605,60,14,107,0,0,0
2328922577549224385,60,23,167,0,0,0
1064112117197892037,60,10,78,0,0,0
6725539369019173316,0,0,15,60,15,90
4860540875387660745,60,7,49,0,0,0
664767489041623501,60,12,97,0,0,0
3854391167968864723,60,23,128,0,0,0
6188590221601335769,60,11,88,0,0,0
6829642666030393819,60,10,71,0,0,0
660172307253684706,60,12,33,0,0,52
6053989421312862689,60,7,70,0,0,0
2288034141880183269,60,16,118,0,0,0
2307702439349381608,60,5,43,0,0,0
3003673475707431400,60,23,167,0,0,0
6223771063944997356,60,14,105,0,0,0
4555021673720506863,60,15,43,0,0,61
946161432137886203,0,0,23,60,11,81
1341778395364583932,60,16,112,0,0,0
6100597534516898301,60,7,73,0,0,0
3797670868077373954,60,8,102,0,0,0
7044002388615752192,60,10,70,0,0,0
8676218195750676997,60,7,49,0,0,0
2529483453655443976,0,3,22,60,7,59
7494806714241313285,0,0,12,60,12,72
5135039354209430033,60,23,82,0,0,1
9078315981465545234,60,17,117,0,0,8
5273707694143695381,60,12,107,0,0,0
2270671557189757464,60,13,94,0,0,0
4305130721883122209,60,8,87,0,0,0
1166676227748031010,60,10,73,0,0,0
1618493041232243234,60,9,68,0,0,0
8773807999464794658,60,6,59,0,0,0
9189949830560606755,60,9,62,0,0,0
5616195377193904674,60,12,89,0,0,0
2136521815520406056,0,0,23,60,4,52
6897504576653519400,60,23,33,0,0,50
5701711599762336297,60,10,70,0,0,0
8949908665545517611,60,9,92,0,0,0
6844232678587230767,60,12,85,0,0,0
5441959544656620082,60,17,130,0,0,0
7612131358423411250,60,23,70,0,0,0
8102616466650032691,60,6,42,0,0,4
3732357207221037622,60,13,91,0,0,0
4784245384225385013,60,23,113,0,0,0
4271215557106985525,60,12,87,0,0,0
2457710048456567347,60,23,101,0,0,0
133296564565142068,0,0,12,60,12,72
8986513270859819579,60,13,104,0,0,7
3721088187184769601,60,12,83,0,0,0
5417817040098224708,60,8,67,0,0,0
2067164734746716745,60,23,129,0,0,0
4123201327877188170,60,9,92,0,0,0
5542499542228920905,60,23,167,0,0,0
4810725538426481229,60,10,73,0,0,0
7763451050462603853,60,23,167,0,0,0
1294431501377137231,60,23,167,0,0,0
496712378214607442,60,11,109,0,0,38
3521578168809941586,60,13,88,0,0,0
2047042014148422226,60,23,167,0,0,0
8096291521279945299,60,23,167,0,0,0
3585657517109439062,60,18,119,0,0,0
2659327031462849111,60,15,113,0,0,0
3274975949635480151,60,23,167,0,0,0
6217204567337232985,60,17,117,0,0,8
1312737911163710048,60,1,144,0,0,0
7722103629108669026,60,10,71,0,0,0
2272995620696353386,60,10,78,0,0,0
5442322166146886249,60,23,48,0,0,96
381263880267065967,60,23,167,0,0,0
1036774495338293873,0,0,0,60,7,65
5697645670850161265,0,0,0,60,7,66
8863943023387142771,60,23,89,0,0,0
1221300488192191098,60,14,97,0,0,7
917914729702320762,0,0,12,60,12,72
6829335962601482875,60,11,57,0,0,11
1669959526423358084,60,23,167,0,0,0
6621021008063556233,60,10,27,0,0,53
892812251689642638,60,9,68,0,0,0
8161445465915386510,60,23,97,0,0,0
1291616343717800594,60,6,84,0,0,0
676593070170532499,60,16,105,0,0,0
3960258986550291091,60,7,19,0,0,47
337562436345260694,0,0,15,60,15,90
4709428055859882652,60,23,166,0,0,1
9111528416989178526,60,14,57,0,0,34
5171578055943580321,60,17,125,0,0,0
1344757467945265829,60,17,125,0,0,0
4879790923025410734,60,12,84,0,0,0
7532963269333838510,60,23,144,0,0,0
1700016429582019253,60,23,63,0,0,104
8672510419142077109,60,11,79,0,0,0
3123081684879141565,60,6,78,0,0,0
2748521691947363007,60,8,97,0,0,0
7865853505802791614,60,17,119,0,0,6
9199670961575062207,60,1,144,0,0,0
391009927652960968,60,10,76,0,0,0
7786032401563249352,60,17,125,0,0,0
705676856432913100,60,7,76,0,0,0
3312822221640788687,60,6,42,0,0,0
3667958890424134353,60,11,77,0,0,0
7977177574719548113,0,0,23,60,11,81
4892435610518940371,60,7,20,0,0,50
4368355478827920093,60,23,167,0,0,0
993731436927576799,60,15,105,0,0,0
6130331938228955870,60,14,101,0,0,0
705646462036142816,0,0,0,60,10,74
7825324309835541212,60,12,37,0,0,46
3415552651623459554,60,23,167,0,0,0
4120568957552093925,60,10,70,0,0,0
1591128934052358888,60,11,82,0,0,0
7407909159866100459,0,0,10,60,10,62
6446693126301215468,0,4,4,60,13,104
7705146800407243499,60,10,30,0,0,46
8443166692502137580,60,23,102,0,0,0
3041480646450735859,60,11,71,0,0,0
3173528025538718452,60,23,167,0,0,0
2640393825397598972,60,11,77,0,0,0
1784837104438012670,0,0,0,60,12,84
480765512456891135,60,17,117,0,0,8
3389925435981916933,60,23,166,0,0,0
5938407638484413189,60,8,56,0,0,0
9145883237400832773,60,5,16,0,0,25
7907528040233396998,60,10,75,0,0,0
3902004209486654225,60,4,78,0,0,0
76672837933820692,0,0,0,60,12,84
7684223852601174802,60,1,144,0,0,0
2818253147773594389,60,12,97,0,5,28
544421500538284823,60,6,59,0,0,0
7360835732252224278,60,7,19,0,0,51
4478523934712720152,0,0,10,60,10,63
5351410208438774557,60,23,82,0,0,0
2717033434149907233,60,23,69,0,0,0
9057883790352870183,60,10,19,0,0,52
6028672188799150889,0,1,24,60,17,112
8186647728555551537,60,17,125,0,0,0
1745390536943397691,60,11,80,0,0,0
4621819568737315649,0,2,26,60,17,113
7509967577070299969,60,23,166,0,0,1
2200811824942607177,60,23,55,0,0,89
8877519699732327240,0,0,10,60,10,64
6531216163850971987,60,23,167,0,0,0
5704255990610815829,60,13,61,0,0,35
217234380669414232,60,22,59,0,0,10
1466694428342709082,60,11,109,0,0,38
1069175913867471706,60,10,92,0,0,0
3188318734323379036,60,12,85,0,0,0
4385400709426735964,60,23,76,0,0,1
4436775932844567389,60,12,89,0,0,0
5633140668771691358,0,0,12,60,12,75
4850204515532696415,60,10,70,0,0,0
3904969617592740705,60,18,73,0,0,16
7021560039742729058,60,13,91,0,0,0
3390138146289019749,60,23,83,0,0,0
2296917342909950827,60,23,167,0,0,0
2445500799891630955,60,8,74,0,0,0
1339484018189429613,60,11,57,0,0,19
7824496333780314988,60,17,84,0,0,34
461066355767765872,60,15,106,0,0,0
4372146119114976111,0,0,11,60,11,73
4000851743857044341,60,9,42,0,0,9
3893725618674953080,60,23,49,0,0,95
6257070041385855863,60,6,41,0,0,0
9130014486137596791,60,16,95,0,0,16
6530174476933065591,60,11,80,0,0,0
1232409827673303937,60,12,95,0,0,0
639160350491765635,60,8,74,0,0,0
5935997037697592195,60,6,112,0,0,0
1635143866632203146,60,15,108,0,0,0
3195740808841489291,60,10,89,0,0,0
5294595879709535120,60,17,59,0,0,64
8134203612184472464,60,2,43,0,0,12
1381832992700230547,60,17,125,0,0,0
7269533561454062482,60,16,108,0,0,3
7174163834636299163,60,4,28,0,0,0
1026215891482405791,60,12,63,0,0,22
3911895887458364324,0,0,11,60,11,66
5167312192215444391,60,12,86,0,0,0
4784046847524432811,60,17,125,0,0,0
4921842116082199472,60,12,102,0,0,0
4153008448814476209,60,23,66,0,0,101
1425427506285145013,60,16,160,0,0,0
1318863315097217975,60,23,80,0,0,17
1494721423399185336,60,10,60,0,0,10
8873321417427381175,60,23,96,0,0,0
4307011245033810874,60,9,108,0,0,2
2695745960387144634,60,15,111,0,0,0
2223967882112166842,60,23,167,0,0,0
3042074742185159613,60,13,91,0,0,0
2890779009337846714,60,17,125,0,0,0
7738666592812526527,60,12,87,0,0,0
627177781228006341,60,17,125,0,0,0
306126560605825989,60,15,118,0,0,0
5032760933048839110,0,10,13,60,13,64
6087886175480507340,60,15,107,0,0,9
2192033255779822546,60,11,77,0,0,0
7529820841949686738,60,6,45,0,0,0
3581206270205848534,60,23,165,0,0,2
5253473021661539287,60,7,82,0,0,0
7771943284558818263,60,11,82,0,0,0
4477178405632699355,60,14,98,0,0,0
7998622336362933211,60,17,125,0,0,0
6287378304654076893,0,2,8,60,8,68
5588019355566894050,60,8,102,0,0,0
8427173852945542117,60,23,97,0,0,0
5770920327890201583,60,16,86,0,0,25
6646447631738072063,60,17,130,0,0,0
6182221449343495167,0,0,0,60,8,74
114551850046024710,60,4,71,0,0,2
7858630778784836612,60,17,125,0,0,0
4146843663493327884,60,13,68,0,0,3
856736205609036817,60,23,48,0,0,96
2599611321049050132,60,13,63,0,0,27
1263313221864352798,60,10,70,0,0,0
4239156448240495651,60,10,91,0,0,0
6611267965450153004,60,19,129,0,0,0
8591226411479428145,60,10,85,0,0,1
2883075970393861175,60,17,122,0,0,0
9199339284879338550,60,23,47,0,0,97
8210760165609532470,60,22,159,0,0,0
8565968654159342649,60,10,70,0,0,0
6315446037654596673,60,10,78,0,0,0
4936277927121415237,60,10,73,0,0,0
5731801079173639247,60,12,85,0,0,0
9089867046234057807,0,10,13,60,13,64
5668500403268316242,60,23,159,0,0,8
6495768160023637082,60,12,100,0,0,0
3500407969901538410,0,2,26,60,17,113
7061691253219912808,60,7,86,0,0,4
3158140630005148780,60,13,89,0,0,0
6934500039587392618,60,14,73,0,0,25
5394873121854778474,60,13,97,0,0,0
4298474918438595695,60,16,112,0,0,0
1941333982824983669,60,23,167,0,0,0
7779003676516805752,60,16,71,0,0,29
8533601316353666171,60,22,160,0,0,0
4499908130681023613,60,10,88,0,0,0
3165373924354256002,60,10,83,0,0,0
1594332877322415241,60,8,43,0,0,54
6300662227632680072,60,9,66,0,0,0
4773148014545824906,60,10,85,0,0,0
1305749492512058509,60,7,65,0,0,0
3893168406082546831,60,23,167,0,0,0
6799704751597808784,60,9,68,0,0,0
2791592335109254293,60,7,91,0,0,0
255570871642680471,0,0,0,60,12,84
4602873428767370392,0,0,0,60,12,84
5357788279963610264,60,23,89,0,0,3
9114312927706082455,60,13,94,0,0,0
5795671895020956831,60,10,50,0,0,0
1828610843585834149,0,0,5,60,8,40
8909529438217825444,60,11,77,0,0,0
8473875410797030564,0,0,12,60,12,73
6813013103944363177,60,10,79,0,0,0
8889886851797380266,60,23,158,0,0,9
5545888587670187180,60,7,49,0,0,0
7977053639928310956,60,13,94,0,0,0
1825977797237370031,60,15,111,0,0,0
6043319529281350831,60,10,70,0,0,0
4535228669806832822,60,23,76,0,0,0
6182063811229281462,60,16,115,0,0,0
5145591169411116218,0,6,6,60,17,85
9122327436359134395,60,15,106,0,0,0
1078016753487047873,60,23,37,0,0,51
6685817586897153217,60,11,88,0,0,0
2679451973981433029,60,23,167,0,0,0
4005062109729582284,0,0,11,60,11,72
2329185844624256204,60,23,159,0,0,8
565167434491784400,60,23,37,0,0,51
4766862834555546832,60,6,45,0,0,0
3322673869910994129,60,9,66,0,0,0
3818461497246084305,60,14,94,0,0,7
9200077896172924115,60,17,124,0,0,0
1673369251688803542,60,23,166,0,0,1
8637317869289237717,60,10,66,0,0,11
637003634028276952,0,0,12,60,12,72
7097950983980412117,60,23,167,0,0,0
5540052968585882841,60,12,89,0,0,0
8832001493793991905,60,13,91,0,0,0
8302720619278265577,60,10,83,0,0,0
1699118650131377389,60,11,65,0,0,11
3866476257384623348,0,2,26,60,17,113
1730475228731305216,60,23,167,0,0,0
6425044764437802241,60,13,97,0,0,0
7195767967615446277,60,16,44,0,0,73
4082873216824700177,60,16,64,0,0,54
4563170262855118100,60,13,92,0,0,0
4594385321030184218,60,17,117,0,0,8
6686805957156760866,60,23,97,0,0,0
8360009220032425250,60,8,74,0,0,0
7454620870018067750,60,8,56,0,0,0
826572836529302826,60,15,110,0,0,0
4866400698986294569,60,17,115,0,0,0
2859012985063828777,60,5,66,0,0,11
4518459215820123444,60,23,167,0,0,0
6498297842154761525,0,2,26,60,17,113
8809799121269812533,60,10,73,0,0,0
3908679685571177787,60,8,9,0,0,65
8141836060541283641,60,23,97,0,0,0
7450334489375010110,60,14,101,0,0,0
2177976958350880069,60,11,54,0,0,22
4995024448847146309,60,23,90,0,0,0
988091571820195154,60,15,100,0,0,0
1025343019535068501,60,11,80,0,0,0
4971368740552961367,60,9,66,0,0,0
3739381972564995417,60,9,90,0,0,0
3792652010279464282,60,5,15,0,0,36
44282494458981725,0,0,0,60,12,84
5809392912721997148,60,9,81,0,0,0
5853179402261622109,60,9,109,0,0,1
7161698325791796580,60,5,33,0,0,10
9216695233285778795,60,21,153,0,0,0
3695494301533105517,60,9,69,0,0,0
5077844572918541681,60,23,77,0,0,0
4451082239284342133,60,10,88,0,0,0
8732095105536126323,60,14,104,0,0,0
2379632453898562933,60,23,90,0,0,0
637127477775232375,60,7,80,0,0,10
5369810155249429878,60,17,125,0,0,0
3264607170042326394,60,6,78,0,0,0
366798112457846142,60,8,60,0,0,0
1189436431457152387,60,23,111,0,0,0
7388315378549321089,60,8,55,0,0,0
4038122761946492291,60,7,66,0,0,0
1832442129662832007,60,10,72,0,0,0
6272655170827382151,60,20,146,0,0,0
7807831982165486983,60,23,83,0,0,0
8662666672395971976,60,1,144,0,0,0
5168885062800076167,60,9,57,0,0,9
4302769065271487884,60,23,167,0,0,0
5762237981510954390,60,11,80,0,0,0
6542402508110491030,60,23,165,0,0,1
5104746221802352026,60,23,167,0,0,0
2008206457875066270,60,11,77,0,0,0
6022548883305393564,60,23,167,0,0,0
5892815173990477226,60,11,87,0,0,0
4922630519017762219,60,9,59,0,0,3
1947470934781881773,60,23,83,0,0,0
8711255513803746732,60,7,49,0,0,0
1133995665442958764,60,13,93,0,0,0
4503327257537473964,60,17,125,0,0,0
5238733636060147122,60,23,167,0,0,0
1170809964814331317,60,23,159,0,0,8
8552358569457577396,0,0,0,60,10,73
2237706596783713721,60,12,85,0,0,0
2698644033932193210,60,13,91,0,0,0
4715335257465089466,0,2,26,60,17,113
7173935634899070392,60,8,62,0,0,0
8636530640121278,60,8,59,0,0,0
3466789754048015806,60,13,101,0,0,0
4980429398078614973,60,14,101,0,0,0
1742694860165574081,60,13,84,0,0,3
3666495816133635518,60,23,167,0,0,0
3840860241610075586,60,5,16,0,0,26
6726834973017894334,0,0,0,60,17,125
4756832881864797637,60,9,69,0,0,0
7738034470109474246,60,10,60,0,0,10
7815590866624802251,0,0,14,60,14,84
3451416754022116820,60,23,167,0,0,0
4384130156579319259,60,8,59,0,0,0
6535808243508866524,0,5,17,60,18,78
1310931151748296162,60,11,84,0,0,0
8628572943854726625,60,10,72,0,0,0
1220459219622194660,60,11,50,0,0,26
5635581694593002980,60,23,102,0,0,0
6286820251557686759,60,19,131,0,0,0
212183430335524329,0,0,0,60,12,84
3050689884625825259,60,11,80,0,0,0
825515643536469484,60,11,110,0,0,0
894497439509179890,60,16,100,0,0,0
8697522066193083891,0,0,0,60,12,89
7411808757846896118,60,9,63,0,0,0
2576054371072208380,60,11,87,0,0,1
8972117509130677763,60,6,75,0,0,0
3412569682961788428,60,14,98,0,0,0
2350124535969213967,0,0,0,60,10,75
3402130582998969877,60,23,164,0,0,0
8875057425427656212,0,0,12,60,12,72
3732769922201153047,60,23,83,0,0,0
2351452639137820185,0,0,12,60,12,75
1136601185047604763,60,23,97,0,0,0
2889162186486935069,60,23,86,0,0,0
6105221702055718430,60,17,74,0,0,51
5393604524886257182,60,6,84,0,0,0
9199639631321394719,0,0,0,60,12,84
4156167536462491174,60,8,59,0,0,0
2513116816266686001,60,23,167,0,0,0
1097172501930798643,60,10,88,0,0,0
9152167729157566000,0,0,0,60,12,84
3105861724020993588,60,20,127,0,0,22
2367589214481313332,60,7,52,0,0,0
3739729523266121270,60,23,167,0,0,0
472241310547045946,60,8,56,0,0,0
3550128462248898105,60,23,167,0,0,0
7902233585363447354,60,8,8,0,0,47
5404282220182335037,60,23,167,0,0,0
6367144731200450110,60,16,81,0,0,37
7612500326052261438,60,23,83,0,0,0
7535792107955056195,60,17,125,0,0,0
5256756086291492425,60,17,119,0,0,3
1992252091854155340,60,17,125,0,0,0
8000413242143469132,0,0,11,60,5,60
1027536014731046481,60,9,71,0,0,0
5573042382995353167,60,6,61,0,0,0
1031837096861134419,60,14,143,0,0,0
4121000393363877461,0,0,0,60,5,72
28729668599803486,60,12,98,0,0,0
8736118494160154203,60,17,120,0,0,0
7912408793589673569,0,0,10,60,10,60
4683675581178408550,60,4,53,0,0,0
7773191817421516391,0,10,24,60,13,143
7361482816753954415,60,8,56,0,0,0
7811780403049229937,60,9,81,0,0,0
269542400927297147,60,9,88,0,0,0
2782076934035041918,60,13,91,0,0,0
7181662570044419709,60,10,70,0,0,0
865059064887111297,60,12,97,0,0,0
4712037455844077186,60,23,75,0,0,2
112999047392063113,60,9,63,0,0,0
1685764700981128841,60,23,167,0,0,0
2327843181302181514,60,14,108,0,0,0
4125436628482584209,0,2,18,60,9,74
3435459638001430162,60,23,167,0,0,0
688141679886528150,60,9,48,0,0,41
1403958510367829660,60,11,87,0,0,0
5405611411882208924,60,4,72,0,0,0
564267096330464927,60,23,96,0,0,1
1821311607480479403,60,12,107,0,0,0
3223690751959756468,60,17,125,0,0,0
4574976541732138677,60,13,91,0,0,0
2567728765809290933,60,18,127,0,0,0
5245388976647401141,0,0,0,60,9,75
5612583820645068473,60,8,71,0,0,0
7019751521780657852,60,10,75,0,0,0
7465993878304779967,60,8,65,0,0,0
4894791864539115200,60,16,112,0,0,0
8876614250901663428,0,0,12,60,12,72
6938630564937559750,60,10,54,0,0,0
4019069313790668489,60,10,48,0,0,24
1785372838175960785,0,0,6,60,6,41
7064982264177258193,60,16,100,0,0,0
5688989275762781906,60,13,91,0,0,0
8962544125663604437,60,16,118,0,0,0
8263201443090198231,60,17,73,0,0,51
8311584108778811096,60,10,74,0,0,0
5423470511331929821,60,16,118,0,0,0
2435196420942917349,60,23,94,0,0,1
619131443606580972,60,14,63,0,0,28
5914066104289259243,60,23,84,0,0,0
3457615896684981995,0,0,5,60,12,96
4982010023420686063,0,5,37,60,18,130
5606060318037634800,0,0,0,60,12,84
4221608592302960370,60,14,62,0,0,37
3531745707655884531,60,23,129,0,0,38
7583660324232359666,60,9,73,0,0,0
2419555031801392884,60,23,99,0,0,68
5311774944076132081,60,23,167,0,0,0
5760722075299868408,60,8,80,0,0,0
2885485905661456122,60,6,45,0,0,0
4357126028122353401,60,8,65,0,0,0
2425414451580923643,60,10,83,0,0,0
4037711673637465855,60,6,62,0,0,0
7939394050557472509,60,14,98,0,0,0
4753749671331196676,60,14,93,0,0,14
4128401071011000078,0,0,1,60,10,46
4729055151245684497,60,10,81,0,0,0
4463609617051807507,60,23,72,0,0,0
6115207063123193619,60,12,48,0,0,35
1150055599174577942,60,11,147,0,0,0
5953482702228811540,60,11,52,0,0,24
1552244757529063191,60,23,147,0,0,16
5034401267727888151,60,16,160,0,0,0
8500322611454635798,60,23,167,0,0,0
3484323394221829913,60,16,91,0,0,27
4876041825906618145,60,22,76,0,0,82
2326919491618598690,60,23,167,0,0,0
3509204888124190501,60,11,93,0,0,0
3879367749431127853,60,23,167,0,0,0
1159309842164870967,60,12,84,0,0,0
5267890397975703351,60,11,96,0,0,0
686436119849070400,60,2,43,0,0,12
8559524751344103234,60,11,110,0,0,0
5002190656973696840,60,15,39,0,0,65
6026311558591049548,0,0,12,60,12,72
5170540902124875597,60,9,66,0,0,0
3266587225058570071,60,17,115,0,0,10
3935825252641795934,60,16,118,0,0,0
8063099224942407520,60,12,90,0,0,0
6936900545950248800,60,23,167,0,0,0
4684149074899758948,60,20,76,0,0,66
4308853878086004585,60,23,162,0,0,5
5401296875514523497,0,0,0,60,8,59
2460010385978945388,60,23,78,0,0,0
3727388910970924909,60,10,77,0,0,0
8628642133814407018,60,15,98,0,0,11
5958491310791782260,60,23,144,0,0,0
1912809133225799543,60,23,167,0,0,0
2074654362548399995,60,7,34,0,0,36
8385490416967544700,60,7,52,0,0,0
7505533899438288765,60,23,96,0,0,0
6418430495238549376,60,8,56,0,0,0
4256959460351307650,60,23,166,0,0,0
3061584052854058888,60,6,63,0,0,0
3319142182667218831,0,0,11,60,9,65
8808799834758115214,60,15,105,0,0,0
6696664413840469906,60,9,53,0,0,9
3598658440490020759,60,17,115,0,0,10
7559739719873851290,60,23,63,0,0,0
8681800415979794330,60,9,80,0,0,0
6150710830392700827,60,10,70,0,0,0
6726592103755247516,60,23,167,0,0,0
1268521067419463587,60,6,45,0,0,0
4666478281642635170,60,20,146,0,0,0
2559580847941971880,60,23,77,0,0,0
4159576169208278958,60,7,56,0,0,0
5251821248907440051,60,16,112,0,0,0
152977603852070841,60,19,46,0,0,70
4491449574130085817,60,10,70,0,0,0
2252311616296972219,60,7,66,0,0,0
4853507039549484988,60,9,92,0,0,0
9178123963209347003,60,10,83,0,0,0
5228034084054069184,60,23,167,0,0,0
5817063472966528969,60,10,75,0,0,0
8362849429968089034,60,11,77,0,0,0
9012031400779214794,60,12,87,0,0,0
4139052936730636238,60,23,167,0,0,0
4259094555600252883,60,7,49,0,0,0
6365337016954023892,0,0,12,60,12,72
5626350811004366804,60,11,88,0,0,0
7945455645770674132,60,23,167,0,0,0
4081217635456249823,0,0,11,60,11,66
6232905792002944995,60,14,98,0,0,0
3079550050091429865,60,10,70,0,0,0
7209788416699101161,60,3,54,0,0,0
2118260901698367469,60,4,77,0,0,0
7139631089911885802,0,0,15,60,15,90
8149700264687366124,0,0,11,60,8,63
3690188240976506862,60,8,51,0,0,28
8851873210143895534,0,5,13,60,18,61
572036564431269871,60,23,167,0,0,0
8949108150312103921,60,20,140,0,0,0
5644582756627345395,0,1,6,60,12,88
6600633227204980731,60,23,154,0,0,12
8422117732216434683,60,23,76,0,0,0
2057208793418625024,60,8,71,0,0,0
4395651411285274624,60,14,98,0,0,0
3464429917748752384,0,10,24,60,13,143
8195400561479348224,60,14,88,0,0,0
8598579744857911297,0,0,12,60,12,72
4978347295065501699,60,12,66,0,0,19
7961383882338234382,60,5,16,0,0,26
6960697131729121295,60,23,103,0,0,0
633356759568511000,60,10,86,0,0,0
5156800292167970843,0,0,11,60,9,66
9081565435713941534,60,13,83,0,0,14
7296980655959732260,60,15,105,0,0,0
3682797204677259305,0,0,10,60,10,65
4181601143267258410,60,13,97,0,0,0
5181751619645009962,60,13,91,0,0,0
3731074572298580012,60,13,25,0,0,65
4854561847895584814,60,23,167,0,0,0
690952768266334262,60,14,63,0,0,28
1785187966167085115,60,15,58,0,0,46
7342322094179381308,60,13,91,0,0,0
4390457358745595970,60,11,80,0,0,0
7922162555868442692,60,14,104,0,0,0
8612902458137440331,0,0,0,60,12,84
7681496257619914833,0,0,0,60,12,84
3712926783419347029,60,11,80,0,0,0
5062754998522310743,60,12,84,0,0,0
8003768751519789143,0,0,9,60,9,66
8723199013293912151,60,11,77,0,0,0
7229820223198031960,0,10,24,60,13,143
8019926358883922013,60,9,69,0,0,0
1862899739807969378,60,23,167,0,0,0
583612361240440932,60,6,71,0,0,0
9079856227531354211,60,15,95,0,0,0
2107310562397810791,60,17,122,0,0,0
3150938828689993831,60,14,111,0,0,36
7664717940296216683,0,1,21,60,16,104
6383232543379845232,60,6,60,0,0,33
9057532703909245040,60,17,125,0,0,0
7764493774951411826,60,8,59,0,0,0
4339418344217604213,60,12,85,0,0,0
8438283892380135541,60,10,15,0,0,64
8116362978308681852,0,1,3,60,13,104
896474919451553919,0,2,8,60,12,96
6671072435420131454,60,23,167,0,0,0
132685522945208451,60,11,84,0,0,0
4616172507620864132,0,0,5,60,6,65
4797317693423349894,60,11,70,0,0,6
8568541389938552968,0,0,0,60,11,83
1322452402311950477,60,23,73,0,0,4
388508865383559310,60,14,101,0,0,0
1793835835681403023,0,0,0,60,11,80
9155966975730184331,0,0,0,60,12,84
3194503360329838738,60,8,65,0,0,9
2903551050183569555,60,8,58,0,0,1
483126731544490131,60,9,81,0,0,0
6514156299283001493,60,9,69,0,0,0
7087123560778199189,60,23,167,0,0,0
6802706167792693401,60,23,167,0,0,0
761621786939748508,60,10,83,0,0,0
6916037338549121180,60,17,121,0,0,4
6639272444235640990,60,15,113,0,0,0
8281086027364790435,0,1,14,60,12,76
7113255327732625574,0,0,0,60,12,84
6710491762125729960,60,23,64,0,0,0
8574569480142942385,60,15,97,0,0,12
5489547402882838709,60,17,121,0,0,0
6994872969501339844,60,16,120,0,0,0
6048189282158276812,60,13,56,0,0,35
773398263208964303,60,11,65,0,0,0
1659994256008933582,60,9,72,0,0,3
3325823117034156243,60,6,59,0,0,0
1755174405666566356,60,23,164,0,0,3
5441697692781080792,60,8,8,0,0,59
1781064186207301852,60,12,84,0,0,0
140426302414450911,60,9,50,0,0,26
229392696493371616,60,12,85,0,0,0
3900891470275801313,60,12,24,0,0,72
2150825600306802918,60,9,69,0,0,0
688945763916345583,0,0,6,60,8,86
8447792197857013998,60,23,145,0,0,0
5080221580337934575,60,23,144,0,0,0
7097484417320087802,60,11,77,0,0,0
6214607515901063420,0,0,12,60,12,72
3018997176483508478,60,11,110,0,0,0
6347338943870693631,60,11,97,0,0,0
2524052010883477763,0,10,13,60,13,75
3110030345707712773,60,23,62,0,0,23
579100056021594375,60,13,92,0,0,0
7532337002930532618,60,9,68,0,0,0
814285516670824725,60,12,91,0,0,0
2354256937724965147,60,15,105,0,0,0
8678777489637929243,60,13,91,0,0,0
8086468409003045148,60,13,91,0,0,0
6471791226021245216,60,23,38,0,0,50
762615176398991653,60,23,167,0,0,0
7384625213120901413,60,23,54,0,0,20
6514029577432232231,60,15,57,0,0,60
8277699065725776165,60,16,118,0,0,0
7799431287121178920,60,11,50,0,0,26
9111087628624425255,0,7,21,60,16,146
1406152021548527918,60,11,65,0,0,11
1289414230815207727,0,0,12,60,12,72
6154061540544049456,60,23,167,0,0,0
7330564678411514161,60,7,70,0,0,0
4944097603828609333,60,7,49,0,0,0
3027614456208355639,0,0,10,60,10,65
5543374504310665529,60,12,57,0,0,26
4646074447605657924,60,13,91,0,0,0
164613129127588175,60,13,97,0,0,0
7294113887501611341,60,20,141,0,0,2
1467631019765395793,60,23,167,0,0,0
6795665909924819287,60,13,74,0,0,0
2154654200389136730,60,18,127,0,0,0
5725087496079372631,60,23,143,0,0,24
5896856080346444123,60,15,78,0,0,38
3249583749704806750,60,10,12,0,0,62
3121830693652230496,60,9,92,0,0,0
6429365705650237794,60,12,108,0,0,0
2968514385177440611,60,17,125,0,0,0
4103554648134349157,60,8,58,0,0,1
